id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5126120622000776,PaXw28ouA,1974576991,环球时报,#韩国媒体惋惜柯洁退赛#【柯洁退赛，韩国媒体这样报道】23日在韩国举行的LG杯围棋决赛，因裁判的一些争议性做法，导致中国棋手柯洁愤怒选择退赛抗议。目前此事已经在中国舆论场上引起了广泛关注。而在韩国，此事也受到一些媒体的关注。这些媒体的态度大多是对此事感到遗憾。韩国的《韩民族日报》和《朝鲜日报》都报道了柯洁在LG杯上的遭遇。两家韩国媒体都在报道中指出，裁判的做法之所以会引发争议，核心是两国在围棋规则上的一些不同。这些报道还提到，韩国是在去年11月修改了规则，这可能导致中国棋手不太适应。《韩民族日报》还提到，去年也有其他中国棋手在韩国参赛时，因为不适应相关规则的变化而被罚的情况。另外，《韩民族日报》还在报道中客观地介绍说，韩国的围棋因为规则过于严格，本身也存在争议。一方面裁判的自由裁量权被压缩，另一方面则导致比赛的精彩程度，尤其是棋手的沉浸感被影响，不得不机械地执行规则。最后，两家媒体都对一场本该很精彩的比赛以这样的争议收场，感到遗憾和惋惜。,,,,韩国媒体惋惜柯洁退赛,55,171,1040,2025-01-23 23:24,微博网页版,https://wx4.sinaimg.cn/large/0029D7FZly1hxv3vqc27cj60pc0eigpv02.jpg,,,,普通用户
5126123334406850,PaXApiuqe,1618051664,头条新闻,【#韩媒称韩国围棋规则影响精彩程度#】#韩媒客观报道柯洁退赛#据环球时报：韩国的《韩民族日报》和《朝鲜日报》都报道了柯洁在LG杯上的遭遇。两家韩国媒体都在报道中指出，裁判的做法之所以会引发争议，核心是两国在围棋规则上的一些不同。这些报道还提到，韩国是在去年11月修改了规则，这可能导致中国棋手不太适应。《韩民族日报》还提到，去年也有其他中国棋手在韩国参赛时，因为不适应相关规则的变化而被罚的情况。#连笑曝柯洁应该不会参加闭幕式#另外，《韩民族日报》还在报道中客观地介绍说，韩国的围棋因为规则过于严格，本身也存在争议。一方面裁判的自由裁量权被压缩，另一方面则导致比赛的精彩程度，尤其是棋手的沉浸感被影响，不得不机械地执行规则。最后，两家媒体都对一场本该很精彩的比赛以这样的争议收场，感到遗憾和惋惜。,,,,"韩媒称韩国围棋规则影响精彩程度,韩媒客观报道柯洁退赛,连笑曝柯洁应该不会参加闭幕式",14,124,314,2025-01-23 23:35,微博发布平台专业版,https://wx3.sinaimg.cn/large/001Lvb9uly8hxv48o0mi8j60pc0eimyl02.jpg,,,,普通用户
5126128693678466,PaXJ3fqW6,1782370260,韦观Johnny,中国围棋协会：不接受LG杯第3局结果。在韩国棋院纠正错误正式道歉以前，不再参加任何韩国举办的比赛！中止两国围棋交流1年！清退参加围甲联赛韩国棋手！会发生不放进盒盖这件事本身，正说明了棋士对棋的专注。凡是影响这种专注的规则，都是不合理规则。总算有人把规则制定的原则说清楚了，昨天那局是规则偷奸耍滑，今天就是玩赖皮了，自己想暂停要把自己子下了才可以，对方是我们下了子他喊暂停，然后花时间去想，甚至可以AI模拟，就很扯了，当然不同意。这样更能体现一负拿冠军的魅力四射，大韩牛B。事出反常必有妖，小聪明小把戏不可取。所谓的日韩数目规则就是个笑话，无中生有的人为弄出本不存在的漏洞问题！按围棋传统，中国数子规则没有任何问题！谁都知道这个规定有多弱智，就是为我们量身定制的，韩国不就这种民族么，耍小聪明，占小便宜。天台人的硬气。终于挺了一次！第二局直接判负，我搞不懂为什么还要进行第三局，这对我柯洁要产生多大的影响啊，常昊简直不配做棋协主席，我们的孩子这样子被欺负居然不抗议。原来围棋这种高智商的比赛，靠棋艺之外的规则也能夺冠，真是服了韩国人了。不接受规则，早就不该参赛了。现场再玩翻脸、反悔？以后就别玩了！中国棋院应该宣布不再参加LG比赛，不是lg问题，是韩国棋院，韩国的规则适用于所有韩国举办的赛事，春节还在一个韩国举办的赛事，希望到时候都别去参赛，他们这么喜欢盘外招就让他们自己玩好了。是不组织参加适用韩国修改后规则的任何比赛，因为这是仅仅针对中国棋手的更改。自认为适应修改后规则的中国棋手可以自行参赛。你不去，就没有所谓的囯际比赛了，企业就不出钱了。如果韩国方面不做出合理的应对，本届LG肯定成为绝唱，立帖为证。作为棋协，我赌定会和韩国死磕到底。因为，棋协如果再因此事聚焦于国人的话，加之近期的象棋，肯定会引发巨震，与其那样，傻子也会找焦点吸引大众注意力。仅此而己。不过，做为棋迷，还是支持对LG这个表态的。,,,,,12,44,409,2025-01-23 23:56,大理寺卿iPhone 16 Pro Max,https://wx2.sinaimg.cn/large/6a3ccfd4gy1hxv4v00fg4j20j60aqwfx.jpg,,,贵州,金V
5126118464032665,PaXsygV4Z,6004281123,梨视频,【#丽水市围棋协会发文力挺柯洁#】#丽水市围棋协会称柯洁已是九冠王#1月23日，富有争议性的LG杯决赛中，@棋士柯洁选择退赛。丽水市围棋协会发文：“柯洁，你已是我们心目中的九冠王！”该协会表示：“围棋比赛应该是比拼对局双方的实力，而不是以摆放棋子是否标准来决定胜负。LG杯决赛的这两局棋，由于比拼的是摆放棋子是否标准来决定胜负，实在是过于可笑。”#柯洁此前对阵卞相壹6胜1负#,,,棋士柯洁,"丽水市围棋协会发文力挺柯洁,丽水市围棋协会称柯洁已是九冠王,柯洁此前对阵卞相壹6胜1负",4,8,171,2025-01-23 23:15,,https://wx4.sinaimg.cn/large/006yllNVgy1hxv3o0qoz5j30wi2w3dvm.jpg,,,,蓝V
5126115725678301,PaXo8nPbv,6545577536,王虎的舰桥,#中围棋不接受LG杯第三局结果#原来大刘在这么久之前就预见到韩国人会动用人工智能卞四目来击败柯洁！,,,,中围棋不接受LG杯第三局结果,52,91,1974,2025-01-23 23:04,,https://wx2.sinaimg.cn/large/0078YzJegy1hxv3cqk2w2j30xy24tap1.jpg,,,广东,金V
5126118615548345,PaXsNnhnr,7332621109,柯洁九段新闻搬运号,柯洁超话#lg杯##赛事报道#视频来源:央5体育新闻O网页链接L柯洁九段新闻搬运号的微博视频,,,,"lg杯,赛事报道",1,2,34,2025-01-23 23:16,柯洁超话,,"http://f.video.weibocdn.com/o0/tQdFVMXWlx08logGc7Is01041200dnWr0E010.mp4?label=mp4_hd&template=640x360.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1737886274&ssig=xMO%2Bs9auew&KID=unistore,video",,山西,红V
5126119879610769,PaXuPEkcp,1618051664,头条新闻,【#丽水围棋协会称要为柯洁庆功#：他已是九冠王！】1月23日晚，丽水市围棋协会官微发声：今天，世界围棋史上必将记住这一幕，当然也包括昨天。在世界围棋史上，还从来没有发生过靠裁判的判罚，获得世界冠军的先例。#柯洁被惹恼后说每次都这样#围棋比赛应该是比拼对局双方的实力，而不是以摆放棋子是否标准来决定胜负。LG杯决赛的这两局棋，由于比拼的是摆放棋子是否标准来决定胜负，实在是过于可笑。不知下次是不是还要改成比下棋的手势是否标准来决定比赛胜负呢？经过这次比赛，在我们心目中，柯洁已经是九冠王了！我们等你回来，我们为你庆功！#中国队不出席LG杯颁奖仪式#,,,,"丽水围棋协会称要为柯洁庆功,柯洁被惹恼后说每次都这样,中国队不出席LG杯颁奖仪式",17,22,423,2025-01-23 23:21,微博发布平台专业版,https://wx1.sinaimg.cn/large/001Lvb9uly8hxv3t37118j60iq0cjab402.jpg,,,,普通用户
5125589433061740,PaJHhcQuU,1730866981,新浪棋牌,【LG杯决赛柯洁被韩国对手举报意外判负】1月22日，第29届LG杯决赛第2局，柯洁在第80手提子，再次未按照韩国围棋规则最新规定放入棋盒盖中，被对手卞相壹举报，意外被判负。#柯洁决赛##LG杯柯洁被判负#L新浪棋牌的微博视频,,,,"柯洁决赛,LG杯柯洁被判负",101,191,1478,2025-01-22 12:13,微博视频号,,"http://f.video.weibocdn.com/o0/gLTaCiawlx08llWhJUeY01041200G1rS0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1737886285&ssig=AMPRrxIQAn&KID=unistore,video",,辽宁,蓝V
5125668390573384,PaLKD2pa8,6179910516,篮球新鲜事,招笑棒子上热门，围棋、LG杯赛事中，柯洁对阵韩国选手的表现引人关注。#柯洁##LG杯#L篮球新鲜事的微博视频,,,,"柯洁,LG杯",3,2,65,2025-01-22 17:27,微博视频号,,"http://f.video.weibocdn.com/o0/GLmeEGVklx08lmhPsz68010412002zR70E010.mp4?label=mp4_720p&template=720x1560.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1737886285&ssig=JHqz885Emt&KID=unistore,video",,北京,金V
5125609479209416,PaKdBCDMY,5718804188,瓶盖说,#柯洁判负#第29届LG杯世界围棋棋王战三番棋决赛第二盘在韩国首尔进行。两天前的首局比赛中，柯洁击败卞相壹占得先机。第二局比赛，柯洁执白，因两次提子未按韩国围棋最新规则放入棋盒盖上而被判犯规。第一次犯规时柯洁被罚2目，他向裁判抗议，称此前从未因这种情况被警告过。第二次违规时，柯洁直接被裁判判负。中国国家围棋队总教练俞斌现场提出强烈抗议，但韩国方面坚持决定，比赛结束。柯洁离场时未发表态度，而韩国媒体《朝鲜日报》疑似嘲讽柯洁没能熟悉韩国规定。此事件引发众多网友对韩国规则的质疑，LG杯赛事于2024年上半年开始，韩国棋协在当年11月才颁发新规定，正常应在下一届赛事应用，此次却在赛事中期实行。韩国媒体反驳称相关规定在去年下半年三星杯赛事期间就已修改，并正式告知了中方。目前，柯洁与卞相壹在本届LG杯决赛战成1比1平，双方将于1月23日进行决胜局较量。#柯洁决赛因韩国新规被罚##柯洁LG杯决赛总比分1比1被扳平#,,,,"柯洁判负,柯洁决赛因韩国新规被罚,柯洁LG杯决赛总比分1比1被扳平",1,14,126,2025-01-22 13:33,,"https://wx4.sinaimg.cn/large/006f1wdegy1hxth6ps0fwj30h40bjwf6.jpg,https://wx3.sinaimg.cn/large/006f1wdegy1hxth7814cpj30s80iy76b.jpg,https://wx1.sinaimg.cn/large/006f1wdegy1hxth78cw7yj31180n241b.jpg,https://wx2.sinaimg.cn/large/006f1wdegy1hxth78pfbcj31120oy41b.jpg",,,重庆,金V
5125702862773375,PaMEebDtR,2054300185,虎扑的步行街,#韩方承认规则不合理但坚持#柯洁：对规则有异议但尊重判罚，明天决胜局将排除一切干扰LG杯决赛三番棋第二场，柯洁因为两次提子违规被直接判负。对此柯洁赛后表示，虽然对规则有异议，但尊重裁判判决，明天决胜局将排除一切干扰发挥自己的技术水平。国家围棋队总教练俞斌接受采访表示：我们的习惯不好，确实要改，但是放在盖子和放在其他地方并没有影响，因为棋子还在。我们觉得判罚过重，也向韩国棋院领导提出，他们确实也接受了批评，但是那是下一次的事情。按照赛程，两人明天将进行决赛三番棋第3局较量，决出本届LG杯冠军。#柯洁尊重裁判判决#,,,,"韩方承认规则不合理但坚持,柯洁尊重裁判判决",17,116,772,2025-01-22 19:44,吃瓜积极分子,,"http://f.video.weibocdn.com/o0/I0f3o2TXlx08lmqYW8hy01041200ozPd0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1737886285&ssig=XMP4t5DXtc&KID=unistore,video",,浙江,金V
5125663020813969,PaLBY3pKx,1618051664,头条新闻,【#中国队总教练复盘柯洁判负现场#】#韩方承认规则不合理但坚持#1月22日，第29届LG杯世界棋王赛三番棋决赛第二局在韩国开赛，柯洁两次提子未按照韩国围棋最新规则规定放入棋盒，先被裁判罚2目，然后被对手卞相壹举报，两次犯规被判负。柯洁卞相壹战成1比1平，决胜局23日继续进行。#多位棋手谈柯洁被判负#对此，国家队总教练俞斌在接受采访时称，“我们的习惯不好，确实要改，但是放在盖子和放在其他地方并没有影响，因为棋子还在。我们觉得判罚过重，也向韩国棋院领导提出（判罚过重），他们确实也接受了批评，但是觉得那是下一次的事情。”L贾罡璐95的微博视频,,,,"中国队总教练复盘柯洁判负现场,韩方承认规则不合理但坚持,多位棋手谈柯洁被判负",103,385,5210,2025-01-22 17:05,微博视频号,,"http://f.video.weibocdn.com/o0/ZsJGLKsRlx08lmeUhaSs01041200HdrS0E010.mp4?label=mp4_720p&template=720x1300.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1737886285&ssig=9UZReizO2K&KID=unistore,video",,,普通用户
5125612343661145,PaKiefmqJ,1656737654,现代快报,【#柯洁被判负专家解读韩国提子新规#】#围棋世界大赛决赛首次出现犯规#1月22日，第29届LG杯世界围棋棋王战三番棋决赛第二盘，27岁的中国棋手柯洁九段执白对阵韩国名将卞相壹九段，最终柯洁在两次提子未放在指定区域情况下，比赛两次中断柯洁憾负，双方比分战成1—1平，引发争议。这次也是围棋世界大赛决赛中首次出现犯规负。对此，@现代快报记者采访了江苏棋院副院长兼省围棋队总教练丁波，据他介绍，日本和韩国都有这个习惯，棋子要放在棋盖内，“这个规则跟他们的数子有关系，我们是数子法，他们是数目法，数目法下完之后要把棋子再填进去。”对于网上说的国际比赛一般没有这个规则，丁波表示，LG比赛在韩国举行，要看他们对于规则的具体表述。#柯洁判负#O柯洁LG决赛两次提子未放在指定区域被判负，专家解读L现代快报的微博视频,,,现代快报,"柯洁被判负专家解读韩国提子新规,围棋世界大赛决赛首次出现犯规,柯洁判负",139,819,8043,2025-01-22 13:44,微博视频号,,"http://f.video.weibocdn.com/o0/T0RvQAB7lx08lm5hJefK010412006XbG0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1737886283&ssig=WtvuGujAXi&KID=unistore,video",,,普通用户
5125664154322136,PaLDNi8nS,6042105327,热血体育时刻,连笑九段锐评：棋局失利，人品也输了！卞相壹柯洁判负连笑#LG杯##卞相壹#L热血体育时刻的微博视频,,,,"LG杯,卞相壹",5,7,407,2025-01-22 17:10,微博视频号,,"http://f.video.weibocdn.com/o0/G1lAVh4Llx08lmgEZ2Aw01041200c00y0E010.mp4?label=mp4_720p&template=1284x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1737886285&ssig=pk%2BTm2OuqG&KID=unistore,video",,北京,红V
5125671162220094,PaLP69jxY,6893440069,吃成大饼脸,#LG杯#LG杯世界棋王决赛第二局在韩国首尔上演，中国国旗手柯洁因“提子未按规定放入其河盖上”两次被罚，最终被叛负于韩国旗卞相壹。这一争议性判罚迅速点燃围棋界讨论热潮。不少网友质疑规则的合理性，认为处罚过重，直接判负的决定过于严苛，不仅打击了选手士气，还损害了赛事的公平性和公信力。同时，比赛现场的低温环境也成为关注焦点，有人认为主办方为提供足够的保暖，措施影响了选手发挥。尽管韩国方面坚持规则无误，但中国围棋界对此强烈抗议，呼吁赛事规则更加科学合理。事件不仅折射出竞技礼仪与规则执行间的矛盾，也让人们更加关注职业棋手的赛场权益。面对争议，柯洁的表现仍获众多网友支持，大家期待他在决胜局中再接再厉，为中国围棋争光。,,,,LG杯,1,69,28,2025-01-22 17:38,所愿皆成真所愿皆成真,,"http://f.video.weibocdn.com/u0/MkbRrmbpgx08lmidn6Va010412003duk0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1737886285&ssig=8QjSV9t9yZ&KID=unistore,video",,安徽,金V
5125697024557274,PaMuOj7yq,1655444627,潇湘晨报,#韩方承认规则不合理但坚持#【#战鹰回应柯洁被判负#：棋不能也不该这样去赢】1月22日，第29届LG杯世界围棋棋王战决赛三番棋第二局在韩国继续进行，中国棋手柯洁对阵韩国棋手卞相壹。比赛中，柯洁在局面占优的情况下因两次提子违规被直接判负。#战鹰谈柯洁被判负#开局柯洁由于提子没有放在盒盖上，根据韩国围棋新规需被罚两目，中韩双方交涉后柯洁被罚两目比赛继续。LG杯始自1996年，由韩国方面主办，采用的是韩国围棋规则。按照韩国围棋2024年11月8日出台的新规，棋手提子后需要把棋子放在己方的棋盒盖里，否则第一次警告罚两目，第二次直接判负。事情发生后，在现场的国家围棋队总教练俞斌第一时间向韩方提出抗议，但交涉未果，柯洁依规被罚两目。比赛中断34分钟后，对局重新开始后，执白的柯洁并未受到太多影响，形势也一度占优。之后棋局进行至第80手，柯洁再次提子先拍钟后将提子放到盒盖里。韩国棋手卞相壹直接示意裁判指出柯洁犯规，双方再次起身离席。最终，柯洁因累积两次提子违规被直接判负，中国代表团最终接受了判罚结果，世界大赛决赛史上首次出现直接罚负的情况。赛后，柯洁表示虽然对韩国规则有异议，但尊重裁判的判决，明天将排除一切干扰下好决胜局。国家围棋队总教练俞斌称，柯洁当时迅速调整了心态，表现了一个优秀棋手的素质，短短数手之后就取得了优势。他也对第二局因意外原因提前结束比赛深表遗憾。“从前两局的质量来看，我看好柯洁。”对于这次意外判负，社交平台上也有激烈的讨论，话题一度登上社交平台热搜。有网友认为韩国棋手因为棋艺之外的因素举报，很不道德，也有人觉得既然比赛规则定了就应该遵守。还有人觉得柯洁可能会因此在决胜局爆发。国家围棋队总教练俞斌：这是一个本能的问题，这个规则出来以后每个棋手都学习了。还有一些其他的细节，类似先按钟、用时管理等中韩规则不一样的地方都进行了学习。对于（放进棋盒盖）这一条在比赛前还特意关照，让参赛棋手要特别当心。比赛前五分钟我还专门叮嘱了柯洁。但他判了一次还会有第二次，说明他本能影响可能非常大，不是说多提醒就能发挥决定性作用。我们的习惯不好，确实要改，但是放在盖子和放在其他地方并没有影响，因为棋子还在。我们觉得判罚过重，也向韩国棋院领导提出（判罚过重），他们确实也接受了批评，但是觉得那是下一次的事情。”棋手连笑：我觉得是棋手不道德中国职业围棋手连笑九段在直播间介绍相关规则，他说：“韩国的‘点目’方式是数棋盒盖里的棋子，我们一般是点一目，韩国是点两目。提起的棋子如果不放入棋盒盖里就会影响他们点目。柯洁估计是忘记放了，因为我们这边点目是不看棋盒盖里棋子的。”“柯洁两次没有放进去被判负也是首例，这个规则去年11月刚出的，对我们很不利，因为我们完全没有这个概念。比如教练带队前肯定会提醒，之前三星杯时教练就有提醒。这个事情本身是没有任何意义的，没想到对手会去举报。但即使没有举报韩国裁判也会主动介入。不像中国裁判，只要对局者不说话，裁判是不会介绍。这次第二局是对手主动提出来，我觉得是棋手不道德。”棋手战鹰：棋不能也不该这样去赢中国女子职业围棋手战鹰二段在社交平台写道：这些年一直存在的中韩围棋规则之间不小的差异，以及每种规则下，各国棋手经过多年的训练会有自己不容易更改的对局习惯。但看完现场视频，很气愤…我始终认为，棋手对围棋要有一颗敬畏之心，棋不能也不该这样去赢，坦坦荡荡大大方方较量以后获得的胜利，才是真的尊重对手尊重自己的。对于去年8月韩国围棋更改的这条规则我充满疑惑，规则的制定应该是为了让选手下出更加精彩无争议的比赛，而如果变成了无关紧要但会让选手分心以及感到束缚的事情时，那么它是不是不合理？？第三局，我们都来给柯洁加油啊！！！按照赛程，两人明天将进行决赛三番棋第3局较量，决出本届LG杯冠军。柯洁也将继续向自己个人第9个世界冠军头衔发起冲击。L潇湘晨报的微博视频,,,,"韩方承认规则不合理但坚持,战鹰回应柯洁被判负,战鹰谈柯洁被判负",192,347,3758,2025-01-22 19:21,微博视频号,,"http://f.video.weibocdn.com/o0/E4ByBftwlx08lmpDmeje010412002cFk0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1737886285&ssig=tjudSeDYs6&KID=unistore,video",,,普通用户
5125652867451729,PaLlAvgxb,1730866981,新浪棋牌,1月23日，第29届LG杯朝鲜日报棋王赛三番棋决赛将迎来决胜局。北京时间9时起将带来决胜局现场视频直播，11:30起由杨楷文、张诗怡搭档带来精彩视频解说，欢迎届时收看！#LG杯决赛##柯洁lg杯决赛总比分1比1被扳平#新浪棋牌的微博直播新浪棋牌的直播间,,,,"LG杯决赛,柯洁lg杯决赛总比分1比1被扳平",169,5878,6466,2025-01-22 16:25,微博直播平台,,,,辽宁,蓝V
5126311553011779,Pb2tZcDv5,3090496625,无懈可击小挠宝,#中国围棋队总教练还原争议判罚始末#俞斌：“柯洁认为棋局最关键的时候突然被中断判罚，影响了棋局胜负，特别气愤。一下子情绪激动大声质疑。我拍了拍柯洁示意他不要激动，中国代表团一定会帮他申诉。”“就像协会声明里陈述的，我们认为裁判中断时机不当，影响比赛正常进行，棋手受到裁判过度干扰，无法继续完成比赛。中国代表团在后续的交涉中，一直据理力争，申请重赛无果后，中国围棋协会不接受第三局结果。”整件事情其实也挺简单的，就是柯洁因为不公正判罚提出质疑，情绪有点激动正常。卞相壹想在棋盘以外拿冠军，也是情有可原，毕竟实力不行，不依靠盘外招根本没希望。至于中国围棋教练团队，不评论#lg杯##韩国网友竟称柯洁无知又没礼貌#L无懈可击小挠宝的微博视频,,,,"中国围棋队总教练还原争议判罚始末,lg杯,韩国网友竟称柯洁无知又没礼貌",17,249,1373,2025-01-24 12:02,微博视频号,,"http://f.video.weibocdn.com/o0/6wTitq8glx08lp7i0nMk010412008JJj0E010.mp4?label=mp4_720p&template=720x720.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1737886298&ssig=NRvgufhxL9&KID=unistore,video",,山东,金V
5126333191688135,Pb32T759Z,1887344341,观察者网,#中国队不出席LG杯颁奖仪式#L观察者网的微博视频,,,,中国队不出席LG杯颁奖仪式,2,10,84,2025-01-24 13:28,微博视频号,,"http://f.video.weibocdn.com/o0/dhlZgBp8lx08lpdeKmg8010412002vLC0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1737886298&ssig=iPpwiyOoTV&KID=unistore,video",,,普通用户
5126250408706118,Pb0TmAwRg,1893892941,北京日报,【#韩国围棋靠手黑取胜赢了也丢人##韩国围棋全球直播何为盘外招#】柯洁1：0落败，韩国棋手零胜夺冠……纷纷扰扰数日后，LG杯世界围棋棋王战竟以这样的尴局收场，令棋友圈一片哗然。这可笑的一切，首先源自韩国围棋方面新设置的一个规则：提子必须置于棋盒盖。否则，警告一次罚2目，警告两次则判负。按照韩国围棋规则，在终局之后要将对方的“死子”填入对方的空里，再来数目。在这种情况下，棋盒盖里的“死子”数量直接关乎输赢。可棋手在高度紧张的状态下，一时没把提的子放入棋盘，到底影不影响比赛胜负？在各种技术如此发达的当下，有没有必要围绕怎么放子争来争去？规则的设立本应是让棋手好好发挥，奉献高水平的比赛，如今新规造成的结局我们也看到了：一地鸡毛。即便按照韩国围棋规则，要求棋手必须将“死子”放于棋盒盖，但“过”“罚”又是否相当？提醒一下再放进去又对最终算子有什么影响？何至于，两次就判负。要知道，在围棋世界大赛决赛中，从未出现过“犯规负”的先例。再退一步说，如上规则虽不能服众，但已然设立了那就遵守，可裁判又有没有正确执行该规则，是否做到了黑白分明呢？就拿第三场比赛来说，柯洁在比赛中不慎将棋子放置在棋盒以外。裁判注意到后，找到中国围棋国家队总教练俞斌确认情况。在被提醒后，柯洁迅速将棋子放入棋盒。然而，就在比赛继续进行之后，裁判却意外选在卞相壹的回合暂停了比赛，告知柯洁的失误并处罚。正如柯洁所说的：裁判为什么没有在第一时间介入，而是在对手思考的回合暂停？胜负关头，这难道不是给对手额外留出了更多思考时间？#韩国贡献了零胜夺冠的闹剧#这一连串操作下来，韩国围棋算是全球直播，什么叫“盘外招”。正如中国围棋职业九段连笑所言，棋手就是要在棋盘里战胜对手。而从韩国棋手到赛事裁判，水平高不高不说，但这场围棋比赛，在棋友们看来，不是靠着“手硬”赢了，而是靠着“手黑”赢了。当然，这也不是韩国体育第一次引发这种争议。2002年韩日足球世界杯，韩国队在家门口创造亚洲球队世界杯上的“最佳战绩”，却因此背上骂名，原因就是无数球迷质疑“韩国贿赂裁判”。再看滑冰赛场，韩国选手更屡屡因为拉拽使绊等遭到各国猛烈批评。争议不少，或也没有定论，但归根结底，世人看在眼里、记在心里，分得清黑与白。竞技体育的核心不只是赢，而是认真拼搏、专注赛场，互相尊重、互相激发，挑战自我、贡献精彩。若是如此，输了，不丢人。可如果情况走向另一面，即便赢了，在世人看来却实在丢人。围棋曾被誉为高雅安静、礼仪至上的运动。韩国给世界棋坛贡献了这么一出零胜夺冠闹剧，不知能不能高兴得起来？（@北京日报评论员晁星）L北京日报的微博视频,,,北京日报,"韩国围棋靠手黑取胜赢了也丢人,韩国围棋全球直播何为盘外招,韩国贡献了零胜夺冠的闹剧",131,270,3817,2025-01-24 08:00,微博视频号,,"http://f.video.weibocdn.com/o0/I4eq4Lqflx08loinVF4c010412002gWg0E010.mp4?label=mp4_ld&template=360x638.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1737886298&ssig=0CS%2B8EDuCD&KID=unistore,video",,,普通用户
5126322127377527,Pb2L2uXen,1655444627,潇湘晨报,#韩国网友称制定规则者应辞职#【韩国网友评论柯洁被判负：定规则者应辞职，有人称作为韩国人很尴尬】#韩国网友评柯洁被判负很尴尬#1月23日，LG杯决赛决胜盘再生波澜，中国棋手柯洁执黑与韩国棋手卞相壹弈至第159手时，裁判前来叫了暂停，称柯洁提子违规，随后为比赛封盘暂停。随后判罚柯洁违规，随后柯洁退赛。#韩国网友吐槽韩国棋院长脑子了吗#韩国最大围棋网站tygem上，该国网友对此表示：“（去年）11月制定新规的人应该辞职。制定了奇怪的规定，引发了韩中矛盾。”有韩国网友认为，奇怪的规则应该被修改，并质疑道：“韩国棋院的奇怪规则，再怎么胳膊往里弯，好像也不是这样弄的吧。第二局韩国其实完全就是输的，裁判居然把它推翻了。”还有韩国网友说：“这次我真的生气了，我认为围棋的尊严受到了损害。”“我作为韩国人这下有点尴尬。我不认为我们是靠技能赢的，而是靠其他方面赢的！”L潇湘晨报的微博视频,,,,"韩国网友称制定规则者应辞职,韩国网友评柯洁被判负很尴尬,韩国网友吐槽韩国棋院长脑子了吗",50,250,4051,2025-01-24 12:45,微博视频号,,"http://f.video.weibocdn.com/o0/6yfKnwTOlx08lpadujyg010412003zhJ0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1737886298&ssig=8YIkLO9gTO&KID=unistore,video",,,普通用户
5126298026903445,Pb28asXTT,1618051664,头条新闻,"【#卞相壹曾对弈打不过扇自己耳光#吓坏了跟他对弈的韩国女棋手】#卞相壹曾一哭成名#1月23日，在韩国首尔进行的第29届LG杯世界围棋棋王战决赛中，原来和柯洁对战的卞相壹除了“神之一手”外，曾经""一哭成名”。此前，他和韩国女棋手下棋时，因为对弈打不过直接就哭，甚至扇自己耳光，吓坏了跟他对弈的韩国女棋手。（中国蓝新闻）L头条新闻的微博视频",,,,"卞相壹曾对弈打不过扇自己耳光,卞相壹曾一哭成名",114,285,3628,2025-01-24 11:09,微博视频号,,"http://f.video.weibocdn.com/o0/5H9z5c4Ylx08lp3CYlfW01041200422g0E010.mp4?label=mp4_720p&template=576x1024.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1737886281&ssig=v5sH3iBKMl&KID=unistore,video",,,普通用户
5126364598111729,Pb3Rxy2el,5149389306,_凝屿,#卞相壹称裁判判罚时才知道新规#1月24日，韩国棋手卞相壹参加LG杯颁奖仪式，拿到了冠军奖杯和3亿韩元冠军奖金。卞相壹在采访中表示，此前不知道新规。在裁判宣布第一次违规时，裁判告诉我后我才知道。认为新规没有存在的必要，因为与胜负无关。#卞相壹收获3亿韩元奖金#L_凝屿的微博视频,,,,"卞相壹称裁判判罚时才知道新规,卞相壹收获3亿韩元奖金",47,108,533,2025-01-24 15:33,微博视频号,,"http://f.video.weibocdn.com/o0/y1sDSrJKlx08lplKNPY4010412003hTb0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1737886298&ssig=cN1xZjE8TN&KID=unistore,video",,四川,金V
